Filename,Predictions
fearful/im199.png,sad
fearful/im2.png,fearful
fearful/im20.png,neutral
fearful/im200.png,fearful
fearful/im201.png,neutral
fearful/im202.png,fearful
fearful/im203.png,neutral
fearful/im204.png,fearful
fearful/im205.png,sad
fearful/im206.png,fearful
fearful/im207.png,fearful
fearful/im208.png,fearful
fearful/im209.png,sad
fearful/im21.png,fearful
fearful/im210.png,neutral
fearful/im211.png,angry
fearful/im212.png,sad
fearful/im213.png,fearful
fearful/im214.png,sad
fearful/im215.png,neutral
fearful/im216.png,fearful
fearful/im217.png,fearful
fearful/im218.png,fearful
fearful/im219.png,fearful
fearful/im22.png,sad
fearful/im220.png,sad
fearful/im221.png,angry
fearful/im222.png,sad
fearful/im223.png,sad
fearful/im224.png,fearful
fearful/im225.png,surprised
fearful/im226.png,fearful
fearful/im227.png,surprised
fearful/im228.png,sad
fearful/im229.png,angry
fearful/im23.png,happy
fearful/im230.png,fearful
fearful/im231.png,neutral
fearful/im232.png,fearful
fearful/im233.png,sad
fearful/im234.png,fearful
fearful/im235.png,neutral
fearful/im236.png,sad
fearful/im237.png,neutral
fearful/im238.png,fearful
fearful/im239.png,fearful
fearful/im24.png,fearful
fearful/im240.png,fearful
fearful/im241.png,happy
fearful/im242.png,fearful
fearful/im243.png,sad
fearful/im244.png,fearful
fearful/im245.png,happy
fearful/im246.png,fearful
fearful/im247.png,fearful
fearful/im248.png,fearful
fearful/im249.png,sad
fearful/im25.png,sad
fearful/im250.png,sad
fearful/im251.png,angry
fearful/im252.png,fearful
fearful/im253.png,sad
fearful/im254.png,neutral
fearful/im255.png,angry
fearful/im256.png,sad
fearful/im257.png,fearful
fearful/im258.png,fearful
fearful/im259.png,sad
fearful/im26.png,fearful
fearful/im260.png,angry
fearful/im261.png,sad
fearful/im262.png,sad
fearful/im263.png,sad
fearful/im264.png,angry
fearful/im265.png,neutral
fearful/im266.png,angry
fearful/im267.png,sad
fearful/im268.png,angry
fearful/im269.png,sad
fearful/im27.png,fearful
fearful/im270.png,fearful
fearful/im271.png,sad
fearful/im272.png,surprised
fearful/im273.png,fearful
fearful/im274.png,fearful
fearful/im275.png,fearful
fearful/im276.png,sad
fearful/im277.png,sad
fearful/im278.png,sad
fearful/im279.png,sad
fearful/im28.png,neutral
fearful/im280.png,sad
fearful/im281.png,neutral
fearful/im282.png,sad
fearful/im283.png,neutral
fearful/im284.png,sad
fearful/im285.png,sad
fearful/im286.png,sad
fearful/im287.png,fearful
fearful/im288.png,fearful
fearful/im289.png,fearful
fearful/im29.png,fearful
fearful/im290.png,angry
fearful/im291.png,fearful
fearful/im292.png,sad
fearful/im293.png,fearful
fearful/im294.png,angry
fearful/im295.png,fearful
fearful/im296.png,fearful
fearful/im297.png,fearful
fearful/im298.png,angry
fearful/im299.png,fearful
fearful/im3.png,surprised
fearful/im30.png,sad
fearful/im300.png,fearful
fearful/im301.png,fearful
fearful/im302.png,angry
fearful/im303.png,sad
fearful/im304.png,sad
fearful/im305.png,neutral
fearful/im306.png,happy
fearful/im307.png,surprised
fearful/im308.png,sad
fearful/im309.png,fearful
fearful/im31.png,neutral
fearful/im310.png,fearful
fearful/im311.png,sad
fearful/im312.png,angry
fearful/im313.png,angry
fearful/im314.png,fearful
fearful/im315.png,fearful
fearful/im316.png,fearful
fearful/im317.png,fearful
fearful/im318.png,fearful
fearful/im319.png,fearful
fearful/im32.png,neutral
fearful/im320.png,angry
fearful/im321.png,sad
fearful/im322.png,neutral
fearful/im323.png,fearful
fearful/im324.png,neutral
fearful/im325.png,sad
fearful/im326.png,angry
fearful/im327.png,sad
fearful/im328.png,angry
fearful/im329.png,fearful
fearful/im33.png,fearful
fearful/im330.png,surprised
fearful/im331.png,fearful
fearful/im332.png,angry
fearful/im333.png,fearful
fearful/im334.png,fearful
fearful/im335.png,fearful
fearful/im336.png,surprised
fearful/im337.png,fearful
fearful/im338.png,fearful
fearful/im339.png,fearful
fearful/im34.png,neutral
fearful/im340.png,fearful
fearful/im341.png,fearful
fearful/im342.png,fearful
fearful/im343.png,fearful
fearful/im344.png,fearful
fearful/im345.png,fearful
fearful/im346.png,fearful
fearful/im347.png,sad
fearful/im348.png,sad
fearful/im349.png,neutral
fearful/im35.png,sad
fearful/im350.png,neutral
fearful/im351.png,surprised
fearful/im352.png,angry
fearful/im353.png,fearful
fearful/im354.png,neutral
fearful/im355.png,sad
fearful/im356.png,fearful
fearful/im357.png,fearful
fearful/im358.png,sad
fearful/im359.png,angry
fearful/im36.png,happy
fearful/im360.png,surprised
fearful/im361.png,sad
fearful/im362.png,sad
fearful/im363.png,neutral
fearful/im364.png,neutral
fearful/im365.png,sad
fearful/im366.png,fearful
fearful/im367.png,neutral
fearful/im368.png,angry
fearful/im369.png,neutral
fearful/im37.png,neutral
fearful/im370.png,happy
fearful/im371.png,fearful
fearful/im372.png,sad
fearful/im373.png,neutral
fearful/im374.png,angry
fearful/im375.png,fearful
fearful/im376.png,sad
fearful/im377.png,sad
fearful/im378.png,neutral
fearful/im379.png,sad
fearful/im38.png,fearful
fearful/im380.png,fearful
fearful/im381.png,angry
fearful/im382.png,angry
fearful/im383.png,fearful
fearful/im384.png,angry
fearful/im385.png,fearful
fearful/im386.png,neutral
fearful/im387.png,sad
fearful/im388.png,surprised
fearful/im389.png,surprised
fearful/im39.png,fearful
fearful/im390.png,fearful
fearful/im391.png,fearful
fearful/im392.png,sad
fearful/im393.png,fearful
fearful/im394.png,fearful
fearful/im395.png,fearful
fearful/im396.png,sad
fearful/im397.png,fearful
fearful/im398.png,sad
fearful/im399.png,angry
fearful/im4.png,neutral
fearful/im40.png,fearful
fearful/im400.png,fearful
fearful/im401.png,surprised
fearful/im402.png,happy
fearful/im403.png,sad
fearful/im404.png,fearful
fearful/im405.png,surprised
fearful/im406.png,fearful
fearful/im407.png,surprised
fearful/im408.png,fearful
fearful/im409.png,surprised
fearful/im41.png,fearful
fearful/im410.png,surprised
fearful/im411.png,fearful
fearful/im412.png,neutral
fearful/im413.png,fearful
fearful/im414.png,surprised
fearful/im415.png,sad
fearful/im416.png,happy
fearful/im417.png,fearful
fearful/im418.png,sad
fearful/im419.png,neutral
fearful/im42.png,neutral
fearful/im420.png,surprised
fearful/im421.png,fearful
fearful/im422.png,sad
fearful/im423.png,surprised
fearful/im424.png,sad
fearful/im425.png,surprised
fearful/im426.png,fearful
fearful/im427.png,fearful
fearful/im428.png,sad
fearful/im429.png,fearful
fearful/im43.png,sad
fearful/im430.png,fearful
fearful/im431.png,fearful
fearful/im432.png,happy
fearful/im433.png,fearful
fearful/im434.png,fearful
fearful/im435.png,fearful
fearful/im436.png,fearful
fearful/im437.png,neutral
fearful/im438.png,sad
fearful/im439.png,sad
fearful/im44.png,angry
fearful/im440.png,surprised
fearful/im441.png,fearful
fearful/im442.png,sad
fearful/im443.png,angry
fearful/im444.png,fearful
fearful/im445.png,neutral
fearful/im446.png,angry
fearful/im447.png,sad
fearful/im448.png,neutral
fearful/im449.png,neutral
fearful/im45.png,sad
fearful/im450.png,fearful
fearful/im451.png,fearful
fearful/im452.png,sad
fearful/im453.png,neutral
fearful/im454.png,angry
fearful/im455.png,angry
fearful/im456.png,fearful
fearful/im457.png,neutral
fearful/im458.png,sad
fearful/im459.png,fearful
fearful/im46.png,neutral
fearful/im460.png,sad
fearful/im461.png,neutral
fearful/im462.png,neutral
fearful/im463.png,neutral
fearful/im464.png,sad
fearful/im465.png,sad
fearful/im466.png,angry
fearful/im467.png,surprised
fearful/im468.png,fearful
fearful/im469.png,sad
fearful/im47.png,fearful
fearful/im470.png,sad
fearful/im471.png,neutral
fearful/im472.png,fearful
fearful/im473.png,neutral
fearful/im474.png,sad
fearful/im475.png,sad
fearful/im476.png,angry
fearful/im477.png,fearful
fearful/im478.png,sad
fearful/im479.png,sad
fearful/im48.png,sad
fearful/im480.png,angry
fearful/im481.png,neutral
fearful/im482.png,fearful
fearful/im483.png,sad
fearful/im484.png,fearful
fearful/im485.png,sad
fearful/im486.png,fearful
fearful/im487.png,fearful
fearful/im488.png,surprised
fearful/im489.png,angry
fearful/im49.png,sad
fearful/im490.png,fearful
fearful/im491.png,surprised
fearful/im492.png,neutral
fearful/im493.png,fearful
fearful/im494.png,surprised
fearful/im495.png,fearful
fearful/im496.png,fearful
fearful/im497.png,fearful
fearful/im498.png,angry
fearful/im499.png,fearful
fearful/im5.png,neutral
fearful/im50.png,fearful
fearful/im500.png,fearful
fearful/im501.png,neutral
fearful/im502.png,fearful
fearful/im503.png,angry
fearful/im504.png,sad
fearful/im505.png,fearful
fearful/im506.png,surprised
fearful/im507.png,fearful
fearful/im508.png,fearful
fearful/im509.png,sad
fearful/im51.png,fearful
fearful/im510.png,sad
fearful/im511.png,fearful
fearful/im512.png,angry
fearful/im513.png,neutral
fearful/im514.png,fearful
fearful/im515.png,angry
fearful/im516.png,neutral
fearful/im517.png,surprised
fearful/im518.png,fearful
fearful/im519.png,angry
fearful/im52.png,neutral
fearful/im520.png,fearful
fearful/im521.png,angry
fearful/im522.png,surprised
fearful/im523.png,sad
fearful/im524.png,sad
fearful/im525.png,sad
fearful/im526.png,angry
fearful/im527.png,sad
fearful/im528.png,happy
fearful/im529.png,fearful
fearful/im53.png,fearful
fearful/im530.png,sad
fearful/im531.png,surprised
fearful/im532.png,neutral
fearful/im533.png,fearful
fearful/im534.png,fearful
fearful/im535.png,neutral
fearful/im536.png,fearful
fearful/im537.png,angry
fearful/im538.png,fearful
fearful/im539.png,surprised
fearful/im54.png,neutral
fearful/im540.png,sad
fearful/im541.png,happy
fearful/im542.png,neutral
fearful/im543.png,neutral
fearful/im544.png,neutral
fearful/im545.png,surprised
fearful/im546.png,fearful
fearful/im547.png,sad
fearful/im548.png,surprised
fearful/im549.png,sad
fearful/im55.png,fearful
fearful/im550.png,neutral
fearful/im551.png,sad
fearful/im552.png,neutral
fearful/im553.png,fearful
fearful/im554.png,fearful
fearful/im555.png,angry
fearful/im556.png,sad
fearful/im557.png,angry
fearful/im558.png,sad
fearful/im559.png,fearful
fearful/im56.png,sad
fearful/im560.png,fearful
fearful/im561.png,fearful
fearful/im562.png,fearful
fearful/im563.png,sad
fearful/im564.png,surprised
fearful/im565.png,fearful
fearful/im566.png,sad
fearful/im567.png,surprised
fearful/im568.png,sad
fearful/im569.png,sad
fearful/im57.png,sad
fearful/im570.png,fearful
fearful/im571.png,sad
fearful/im572.png,sad
fearful/im573.png,angry
fearful/im574.png,angry
fearful/im575.png,sad
fearful/im576.png,surprised
fearful/im577.png,surprised
fearful/im578.png,angry
fearful/im579.png,fearful
fearful/im58.png,fearful
fearful/im580.png,fearful
fearful/im581.png,angry
fearful/im582.png,surprised
fearful/im583.png,neutral
fearful/im584.png,sad
fearful/im585.png,happy
fearful/im586.png,fearful
fearful/im587.png,fearful
fearful/im588.png,fearful
fearful/im589.png,fearful
fearful/im59.png,sad
fearful/im590.png,sad
fearful/im591.png,angry
fearful/im592.png,neutral
fearful/im593.png,sad
fearful/im594.png,angry
fearful/im595.png,angry
fearful/im596.png,fearful
fearful/im597.png,sad
fearful/im598.png,angry
fearful/im599.png,sad
fearful/im6.png,surprised
fearful/im60.png,sad
fearful/im600.png,neutral
fearful/im601.png,fearful
fearful/im602.png,sad
fearful/im603.png,angry
fearful/im604.png,fearful
fearful/im605.png,fearful
fearful/im606.png,sad
fearful/im607.png,neutral
fearful/im608.png,sad
fearful/im609.png,angry
fearful/im61.png,sad
fearful/im610.png,fearful
fearful/im611.png,angry
fearful/im612.png,fearful
fearful/im613.png,fearful
fearful/im614.png,fearful
fearful/im615.png,sad
fearful/im616.png,surprised
fearful/im617.png,fearful
fearful/im618.png,fearful
fearful/im619.png,surprised
fearful/im62.png,sad
fearful/im620.png,surprised
fearful/im621.png,fearful
fearful/im622.png,surprised
fearful/im623.png,fearful
fearful/im624.png,fearful
fearful/im625.png,sad
fearful/im626.png,fearful
fearful/im627.png,surprised
fearful/im628.png,angry
fearful/im629.png,angry
fearful/im63.png,happy
fearful/im630.png,surprised
fearful/im631.png,neutral
fearful/im632.png,surprised
fearful/im633.png,sad
fearful/im634.png,fearful
fearful/im635.png,fearful
fearful/im636.png,happy
fearful/im637.png,fearful
fearful/im638.png,angry
fearful/im639.png,sad
fearful/im64.png,neutral
fearful/im640.png,sad
fearful/im641.png,sad
fearful/im642.png,fearful
fearful/im643.png,neutral
fearful/im644.png,sad
fearful/im645.png,sad
fearful/im646.png,angry
fearful/im647.png,fearful
fearful/im648.png,surprised
fearful/im649.png,angry
fearful/im65.png,surprised
fearful/im650.png,surprised
fearful/im651.png,happy
fearful/im652.png,fearful
fearful/im653.png,sad
fearful/im654.png,angry
fearful/im655.png,surprised
fearful/im656.png,neutral
fearful/im657.png,fearful
fearful/im658.png,angry
fearful/im659.png,happy
fearful/im66.png,angry
fearful/im660.png,happy
fearful/im661.png,fearful
fearful/im662.png,fearful
fearful/im663.png,fearful
fearful/im664.png,fearful
fearful/im665.png,surprised
fearful/im666.png,neutral
fearful/im667.png,surprised
fearful/im668.png,sad
fearful/im669.png,fearful
fearful/im67.png,neutral
fearful/im670.png,fearful
fearful/im671.png,fearful
fearful/im672.png,neutral
fearful/im673.png,angry
fearful/im674.png,angry
fearful/im675.png,sad
fearful/im676.png,fearful
fearful/im677.png,fearful
fearful/im678.png,sad
fearful/im679.png,angry
fearful/im68.png,surprised
fearful/im680.png,surprised
fearful/im681.png,surprised
fearful/im682.png,fearful
fearful/im683.png,fearful
fearful/im684.png,angry
fearful/im685.png,angry
fearful/im686.png,sad
fearful/im687.png,neutral
fearful/im688.png,angry
fearful/im689.png,fearful
fearful/im69.png,angry
fearful/im690.png,happy
fearful/im691.png,fearful
fearful/im692.png,fearful
fearful/im693.png,angry
fearful/im694.png,sad
fearful/im695.png,angry
fearful/im696.png,fearful
fearful/im697.png,happy
fearful/im698.png,neutral
fearful/im699.png,surprised
fearful/im7.png,fearful
fearful/im70.png,sad
fearful/im700.png,sad
fearful/im701.png,neutral
fearful/im702.png,fearful
fearful/im703.png,fearful
fearful/im704.png,sad
fearful/im705.png,angry
fearful/im706.png,neutral
fearful/im707.png,angry
fearful/im708.png,fearful
fearful/im709.png,sad
fearful/im71.png,neutral
fearful/im710.png,fearful
fearful/im711.png,fearful
fearful/im712.png,neutral
fearful/im713.png,sad
fearful/im714.png,angry
fearful/im715.png,neutral
fearful/im716.png,fearful
fearful/im717.png,fearful
fearful/im718.png,fearful
fearful/im719.png,sad
fearful/im72.png,neutral
fearful/im720.png,angry
fearful/im721.png,angry
fearful/im722.png,sad
fearful/im723.png,fearful
fearful/im724.png,sad
fearful/im725.png,angry
fearful/im726.png,fearful
fearful/im727.png,surprised
fearful/im728.png,fearful
fearful/im729.png,angry
fearful/im73.png,sad
fearful/im730.png,fearful
fearful/im731.png,neutral
fearful/im732.png,sad
fearful/im733.png,fearful
fearful/im734.png,neutral
fearful/im735.png,sad
fearful/im736.png,sad
fearful/im737.png,neutral
fearful/im738.png,fearful
fearful/im739.png,sad
fearful/im74.png,fearful
fearful/im740.png,fearful
fearful/im741.png,neutral
fearful/im742.png,fearful
fearful/im743.png,fearful
fearful/im744.png,fearful
fearful/im745.png,happy
fearful/im746.png,angry
fearful/im747.png,angry
fearful/im748.png,surprised
fearful/im749.png,fearful
fearful/im75.png,fearful
fearful/im750.png,surprised
fearful/im751.png,surprised
fearful/im752.png,angry
fearful/im753.png,fearful
fearful/im754.png,fearful
fearful/im755.png,fearful
fearful/im756.png,fearful
fearful/im757.png,sad
fearful/im758.png,happy
fearful/im759.png,sad
fearful/im76.png,sad
fearful/im760.png,neutral
fearful/im761.png,sad
fearful/im762.png,sad
fearful/im763.png,happy
fearful/im764.png,fearful
fearful/im765.png,sad
fearful/im766.png,surprised
fearful/im767.png,fearful
fearful/im768.png,fearful
fearful/im769.png,fearful
fearful/im77.png,happy
fearful/im770.png,sad
fearful/im771.png,sad
fearful/im772.png,neutral
fearful/im773.png,fearful
fearful/im774.png,neutral
fearful/im775.png,fearful
fearful/im776.png,angry
fearful/im777.png,sad
fearful/im778.png,angry
fearful/im779.png,surprised
fearful/im78.png,fearful
fearful/im780.png,angry
fearful/im781.png,surprised
fearful/im782.png,surprised
fearful/im783.png,angry
fearful/im784.png,sad
fearful/im785.png,fearful
fearful/im786.png,angry
fearful/im787.png,angry
fearful/im788.png,fearful
fearful/im789.png,neutral
fearful/im79.png,sad
fearful/im790.png,angry
fearful/im791.png,neutral
fearful/im792.png,fearful
fearful/im793.png,happy
fearful/im794.png,neutral
fearful/im795.png,sad
fearful/im796.png,fearful
fearful/im797.png,fearful
fearful/im798.png,fearful
fearful/im799.png,sad
fearful/im8.png,fearful
fearful/im80.png,sad
fearful/im800.png,sad
fearful/im801.png,surprised
fearful/im802.png,fearful
fearful/im803.png,fearful
fearful/im804.png,angry
fearful/im805.png,sad
fearful/im806.png,sad
fearful/im807.png,angry
fearful/im808.png,fearful
fearful/im809.png,fearful
fearful/im81.png,fearful
fearful/im810.png,fearful
fearful/im811.png,angry
fearful/im812.png,angry
fearful/im813.png,sad
fearful/im814.png,angry
fearful/im815.png,fearful
fearful/im816.png,surprised
fearful/im817.png,fearful
fearful/im818.png,fearful
fearful/im819.png,sad
fearful/im82.png,sad
fearful/im820.png,sad
fearful/im821.png,sad
fearful/im822.png,fearful
fearful/im823.png,fearful
fearful/im824.png,fearful
fearful/im825.png,sad
fearful/im826.png,angry
fearful/im827.png,fearful
fearful/im828.png,fearful
fearful/im829.png,sad
fearful/im83.png,fearful
fearful/im830.png,neutral
fearful/im831.png,happy
fearful/im832.png,happy
fearful/im833.png,neutral
fearful/im834.png,fearful
fearful/im835.png,fearful
fearful/im836.png,fearful
fearful/im837.png,fearful
fearful/im838.png,fearful
fearful/im839.png,sad
fearful/im84.png,sad
fearful/im840.png,neutral
fearful/im841.png,angry
fearful/im842.png,sad
fearful/im843.png,surprised
fearful/im844.png,fearful
fearful/im845.png,surprised
fearful/im846.png,surprised
fearful/im847.png,fearful
fearful/im848.png,fearful
fearful/im849.png,sad
fearful/im85.png,fearful
fearful/im850.png,fearful
fearful/im851.png,fearful
fearful/im852.png,sad
fearful/im853.png,neutral
fearful/im854.png,angry
fearful/im855.png,sad
fearful/im856.png,angry
fearful/im857.png,happy
fearful/im858.png,neutral
fearful/im859.png,surprised
fearful/im86.png,sad
fearful/im860.png,fearful
fearful/im861.png,happy
fearful/im862.png,surprised
fearful/im863.png,sad
fearful/im864.png,sad
fearful/im865.png,surprised
fearful/im866.png,surprised
fearful/im867.png,fearful
fearful/im868.png,surprised
fearful/im869.png,neutral
fearful/im87.png,fearful
fearful/im870.png,fearful
fearful/im871.png,surprised
fearful/im872.png,surprised
fearful/im873.png,neutral
fearful/im874.png,fearful
fearful/im875.png,angry
fearful/im876.png,fearful
fearful/im877.png,fearful
fearful/im878.png,angry
fearful/im879.png,neutral
fearful/im88.png,angry
fearful/im880.png,fearful
fearful/im881.png,fearful
fearful/im882.png,angry
fearful/im883.png,fearful
fearful/im884.png,fearful
fearful/im885.png,fearful
fearful/im886.png,sad
fearful/im887.png,fearful
fearful/im888.png,fearful
fearful/im889.png,fearful
fearful/im89.png,fearful
fearful/im890.png,sad
fearful/im891.png,fearful
fearful/im892.png,angry
fearful/im893.png,sad
fearful/im894.png,neutral
fearful/im895.png,fearful
fearful/im896.png,sad
fearful/im897.png,fearful
fearful/im898.png,sad
fearful/im899.png,fearful
fearful/im9.png,sad
fearful/im90.png,fearful
fearful/im900.png,fearful
fearful/im901.png,angry
fearful/im902.png,surprised
fearful/im903.png,fearful
fearful/im904.png,fearful
fearful/im905.png,neutral
fearful/im906.png,sad
fearful/im907.png,angry
fearful/im908.png,sad
fearful/im909.png,sad
fearful/im91.png,sad
fearful/im910.png,fearful
fearful/im911.png,fearful
fearful/im912.png,fearful
fearful/im913.png,fearful
fearful/im914.png,angry
fearful/im915.png,angry
fearful/im916.png,fearful
fearful/im917.png,fearful
fearful/im918.png,surprised
fearful/im919.png,angry
fearful/im92.png,happy
fearful/im920.png,surprised
fearful/im921.png,fearful
fearful/im922.png,sad
fearful/im923.png,fearful
fearful/im924.png,fearful
fearful/im925.png,sad
fearful/im926.png,sad
fearful/im927.png,surprised
fearful/im928.png,sad
fearful/im929.png,fearful
fearful/im93.png,sad
fearful/im930.png,angry
fearful/im931.png,fearful
fearful/im932.png,sad
fearful/im933.png,neutral
fearful/im934.png,sad
fearful/im935.png,sad
fearful/im936.png,fearful
fearful/im937.png,fearful
fearful/im938.png,angry
fearful/im939.png,sad
fearful/im94.png,fearful
fearful/im940.png,angry
fearful/im941.png,surprised
fearful/im942.png,angry
fearful/im943.png,neutral
fearful/im944.png,neutral
fearful/im945.png,fearful
fearful/im946.png,sad
fearful/im947.png,sad
fearful/im948.png,sad
fearful/im949.png,neutral
fearful/im95.png,angry
fearful/im950.png,fearful
fearful/im951.png,sad
fearful/im952.png,sad
fearful/im953.png,fearful
fearful/im954.png,sad
fearful/im955.png,neutral
fearful/im956.png,fearful
fearful/im957.png,sad
fearful/im958.png,sad
fearful/im959.png,angry
fearful/im96.png,neutral
fearful/im960.png,fearful
fearful/im961.png,fearful
fearful/im962.png,neutral
fearful/im963.png,fearful
fearful/im964.png,sad
fearful/im965.png,fearful
fearful/im966.png,sad
fearful/im967.png,fearful
fearful/im968.png,sad
fearful/im969.png,happy
fearful/im97.png,angry
fearful/im970.png,fearful
fearful/im971.png,sad
fearful/im972.png,fearful
fearful/im973.png,fearful
fearful/im974.png,neutral
fearful/im975.png,happy
fearful/im976.png,sad
fearful/im977.png,fearful
fearful/im978.png,fearful
fearful/im979.png,fearful
fearful/im98.png,sad
fearful/im980.png,fearful
fearful/im981.png,angry
fearful/im982.png,fearful
fearful/im983.png,fearful
fearful/im984.png,angry
fearful/im985.png,neutral
fearful/im986.png,happy
fearful/im987.png,fearful
fearful/im988.png,fearful
fearful/im989.png,fearful
fearful/im99.png,fearful
fearful/im990.png,happy
fearful/im991.png,fearful
fearful/im992.png,angry
fearful/im993.png,surprised
fearful/im994.png,fearful
fearful/im995.png,happy
fearful/im996.png,fearful
fearful/im997.png,angry
fearful/im998.png,sad
fearful/im999.png,fearful
happy/im0.png,happy
happy/im1.png,happy
happy/im10.png,happy
happy/im100.png,happy
happy/im1000.png,sad
happy/im1001.png,happy
happy/im1002.png,happy
happy/im1003.png,happy
happy/im1004.png,happy
happy/im1005.png,happy
happy/im1006.png,happy
happy/im1007.png,surprised
happy/im1008.png,happy
happy/im1009.png,happy
happy/im101.png,happy
happy/im1010.png,happy
happy/im1011.png,happy
happy/im1012.png,happy
happy/im1013.png,happy
happy/im1014.png,happy
happy/im1015.png,happy
happy/im1016.png,happy
happy/im1017.png,happy
happy/im1018.png,happy
happy/im1019.png,happy
happy/im102.png,neutral
happy/im1020.png,sad
happy/im1021.png,happy
happy/im1022.png,fearful
happy/im1023.png,happy
happy/im1024.png,happy
happy/im1025.png,neutral
happy/im1026.png,sad
happy/im1027.png,happy
happy/im1028.png,happy
happy/im1029.png,neutral
happy/im103.png,happy
happy/im1030.png,happy
happy/im1031.png,happy
happy/im1032.png,happy
happy/im1033.png,happy
happy/im1034.png,happy
happy/im1035.png,happy
happy/im1036.png,happy
happy/im1037.png,happy
happy/im1038.png,happy
happy/im1039.png,happy
happy/im104.png,happy
happy/im1040.png,happy
happy/im1041.png,happy
happy/im1042.png,happy
happy/im1043.png,happy
happy/im1044.png,happy
happy/im1045.png,neutral
happy/im1046.png,happy
happy/im1047.png,happy
happy/im1048.png,happy
happy/im1049.png,angry
happy/im105.png,happy
happy/im1050.png,happy
happy/im1051.png,happy
happy/im1052.png,happy
happy/im1053.png,happy
happy/im1054.png,happy
happy/im1055.png,happy
happy/im1056.png,happy
happy/im1057.png,happy
happy/im1058.png,happy
happy/im1059.png,happy
happy/im106.png,neutral
happy/im1060.png,happy
happy/im1061.png,happy
happy/im1062.png,happy
happy/im1063.png,happy
happy/im1064.png,happy
happy/im1065.png,happy
happy/im1066.png,happy
happy/im1067.png,fearful
happy/im1068.png,happy
happy/im1069.png,happy
happy/im107.png,neutral
happy/im1070.png,neutral
happy/im1071.png,happy
happy/im1072.png,happy
happy/im1073.png,happy
happy/im1074.png,happy
happy/im1075.png,happy
happy/im1076.png,happy
happy/im1077.png,happy
happy/im1078.png,happy
happy/im1079.png,happy
happy/im108.png,happy
happy/im1080.png,happy
happy/im1081.png,happy
happy/im1082.png,happy
happy/im1083.png,happy
happy/im1084.png,happy
happy/im1085.png,happy
happy/im1086.png,happy
happy/im1087.png,happy
happy/im1088.png,happy
happy/im1089.png,happy
happy/im109.png,happy
happy/im1090.png,sad
happy/im1091.png,happy
happy/im1092.png,happy
happy/im1093.png,happy
happy/im1094.png,happy
happy/im1095.png,happy
happy/im1096.png,happy
happy/im1097.png,happy
happy/im1098.png,happy
happy/im1099.png,happy
happy/im11.png,happy
happy/im110.png,happy
happy/im1100.png,happy
happy/im1101.png,happy
happy/im1102.png,happy
happy/im1103.png,happy
happy/im1104.png,happy
happy/im1105.png,happy
happy/im1106.png,surprised
happy/im1107.png,happy
happy/im1108.png,happy
happy/im1109.png,happy
happy/im111.png,happy
happy/im1110.png,happy
happy/im1111.png,happy
happy/im1112.png,happy
happy/im1113.png,happy
happy/im1114.png,happy
happy/im1115.png,happy
happy/im1116.png,happy
happy/im1117.png,happy
happy/im1118.png,happy
happy/im1119.png,happy
happy/im112.png,happy
happy/im1120.png,happy
happy/im1121.png,happy
happy/im1122.png,happy
happy/im1123.png,happy
happy/im1124.png,happy
happy/im1125.png,happy
happy/im1126.png,happy
happy/im1127.png,happy
happy/im1128.png,happy
happy/im1129.png,happy
happy/im113.png,neutral
happy/im1130.png,happy
happy/im1131.png,happy
happy/im1132.png,sad
happy/im1133.png,happy
happy/im1134.png,sad
happy/im1135.png,fearful
happy/im1136.png,happy
happy/im1137.png,happy
happy/im1138.png,happy
happy/im1139.png,neutral
happy/im114.png,happy
happy/im1140.png,happy
happy/im1141.png,surprised
happy/im1142.png,happy
happy/im1143.png,happy
happy/im1144.png,happy
happy/im1145.png,happy
happy/im1146.png,happy
happy/im1147.png,happy
happy/im1148.png,happy
happy/im1149.png,happy
happy/im115.png,happy
happy/im1150.png,angry
happy/im1151.png,happy
happy/im1152.png,happy
happy/im1153.png,happy
happy/im1154.png,happy
happy/im1155.png,happy
happy/im1156.png,happy
happy/im1157.png,happy
happy/im1158.png,neutral
happy/im1159.png,surprised
happy/im116.png,happy
happy/im1160.png,happy
happy/im1161.png,happy
happy/im1162.png,happy
happy/im1163.png,happy
happy/im1164.png,happy
happy/im1165.png,happy
happy/im1166.png,happy
happy/im1167.png,happy
happy/im1168.png,happy
happy/im1169.png,happy
happy/im117.png,happy
happy/im1170.png,surprised
happy/im1171.png,happy
happy/im1172.png,happy
happy/im1173.png,happy
happy/im1174.png,happy
happy/im1175.png,happy
happy/im1176.png,happy
happy/im1177.png,happy
happy/im1178.png,happy
happy/im1179.png,happy
happy/im118.png,neutral
happy/im1180.png,happy
happy/im1181.png,happy
happy/im1182.png,happy
happy/im1183.png,happy
happy/im1184.png,happy
happy/im1185.png,happy
happy/im1186.png,happy
happy/im1187.png,happy
happy/im1188.png,sad
happy/im1189.png,happy
happy/im119.png,happy
happy/im1190.png,happy
happy/im1191.png,happy
happy/im1192.png,happy
happy/im1193.png,happy
happy/im1194.png,happy
happy/im1195.png,happy
happy/im1196.png,happy
happy/im1197.png,neutral
happy/im1198.png,happy
happy/im1199.png,happy
happy/im12.png,happy
happy/im120.png,happy
happy/im1200.png,happy
happy/im1201.png,sad
happy/im1202.png,happy
happy/im1203.png,neutral
happy/im1204.png,happy
happy/im1205.png,happy
happy/im1206.png,happy
happy/im1207.png,happy
